request_id,timestamp,model_version,prompt_version,query_category,retrieval_score,retrieval_success,tool_required,tool_selected_correctly,structured_output_valid,groundedness_score,correctness_score,human_pass,latency_seconds,input_tokens,output_tokens,cost_usd,failure_category
REQ-04353,2026-06-08 14:11:47,model_v2,prompt_v2,account,0.903,True,False,True,True,0.844,0.993,True,2.44,1414,159,0.0057,none
REQ-04354,2026-06-08 14:12:33,model_v2,prompt_v2,technical_support,0.674,True,True,False,True,0.713,0.732,True,4.85,2085,673,0.0123,tool_selection_failure
REQ-04355,2026-06-08 14:22:50,model_v2,prompt_v2,product_question,0.646,True,True,True,False,0.726,0.75,True,2.46,2650,267,0.0104,invalid_structured_output
REQ-04356,2026-06-08 14:33:07,model_v2,prompt_v2,technical_support,0.635,True,False,True,True,0.691,0.773,True,2.48,898,778,0.0097,grounding_failure
REQ-04357,2026-06-08 14:40:24,model_v2,prompt_v2,policy,0.887,True,True,True,True,0.808,0.965,True,4.72,885,467,0.0069,none
REQ-04358,2026-06-08 14:48:12,model_v2,prompt_v2,account,0.947,True,False,True,True,0.843,0.987,True,5.64,524,633,0.0073,none
REQ-04359,2026-06-08 15:01:28,model_v2,prompt_v2,product_question,0.834,True,False,True,True,0.813,0.862,True,4.19,1253,108,0.0047,none
REQ-04360,2026-06-08 15:06:00,model_v2,prompt_v2,policy,0.898,True,True,True,True,0.843,0.846,True,4.46,1527,619,0.0102,none
REQ-04361,2026-06-08 15:08:59,model_v2,prompt_v2,policy,0.919,True,True,True,True,0.765,0.908,True,3.73,1244,306,0.0065,none
REQ-04362,2026-06-08 15:32:52,model_v2,prompt_v2,policy,0.797,True,True,True,True,0.877,0.866,True,3.15,2899,477,0.013,none
REQ-04363,2026-06-08 15:39:13,model_v2,prompt_v2,general,0.893,True,False,True,True,0.953,0.956,True,3.35,3306,897,0.018,none
REQ-04364,2026-06-08 15:42:02,model_v2,prompt_v2,billing,0.954,True,True,True,True,0.962,0.893,True,4.53,3384,156,0.0116,none
REQ-04365,2026-06-08 15:46:11,model_v2,prompt_v2,product_question,0.913,True,False,True,True,0.746,0.846,True,2.61,2832,554,0.0135,none
REQ-04366,2026-06-08 15:53:33,model_v2,prompt_v2,general,0.685,True,False,True,True,0.732,0.833,True,2.61,3114,191,0.0111,none
REQ-04367,2026-06-08 16:13:36,model_v2,prompt_v2,product_question,0.663,True,False,True,True,0.763,0.789,True,3.65,3080,193,0.011,none
REQ-04368,2026-06-08 16:18:52,model_v2,prompt_v2,account,0.937,True,False,True,True,0.996,0.889,True,3.37,1637,492,0.0093,none
REQ-04369,2026-06-08 16:19:39,model_v2,prompt_v2,general,0.943,True,False,True,True,1.0,1.0,True,3.05,1697,670,0.0111,none
REQ-04370,2026-06-08 16:35:14,model_v2,prompt_v2,billing,0.478,False,True,True,True,0.612,0.639,True,3.47,1618,194,0.0066,retrieval_failure
REQ-04371,2026-06-08 16:38:48,model_v2,prompt_v2,technical_support,0.833,True,True,True,True,0.852,0.899,True,4.57,2713,747,0.0149,none
REQ-04372,2026-06-08 16:46:50,model_v2,prompt_v2,billing,0.915,True,True,True,True,0.929,0.903,True,2.98,3107,405,0.013,none
REQ-04373,2026-06-08 17:06:20,model_v2,prompt_v2,technical_support,0.75,True,False,True,True,0.747,0.829,True,2.8,3485,490,0.0149,none
REQ-04374,2026-06-08 17:16:16,model_v2,prompt_v2,technical_support,0.964,True,False,True,True,0.873,1.0,True,2.94,1609,281,0.0074,none
REQ-04375,2026-06-08 17:20:50,model_v2,prompt_v2,technical_support,0.878,True,True,True,True,0.932,0.996,True,3.66,1660,623,0.0106,none
REQ-04376,2026-06-08 17:22:02,model_v2,prompt_v2,general,0.941,True,False,True,True,0.96,1.0,True,2.14,2379,768,0.014,none
REQ-04377,2026-06-08 17:32:37,model_v2,prompt_v2,technical_support,0.913,True,True,True,True,0.879,0.891,True,4.97,848,477,0.0068,none
REQ-04378,2026-06-08 17:37:22,model_v2,prompt_v2,technical_support,0.823,True,False,True,True,0.725,0.879,True,3.52,1040,783,0.0102,none
REQ-04379,2026-06-08 17:46:31,model_v2,prompt_v2,general,0.951,True,True,True,True,0.768,0.808,False,4.75,3383,299,0.0128,none
REQ-04380,2026-06-08 18:00:18,model_v2,prompt_v2,policy,0.386,False,False,True,True,0.546,0.618,True,3.05,2526,195,0.0093,retrieval_failure
REQ-04381,2026-06-08 18:18:30,model_v2,prompt_v2,account,0.916,True,False,True,True,0.893,1.0,True,2.3,2115,802,0.0136,none
REQ-04382,2026-06-08 18:33:51,model_v2,prompt_v2,billing,0.895,True,False,True,True,0.865,0.835,True,3.51,2337,588,0.0123,none
REQ-04383,2026-06-08 18:49:13,model_v2,prompt_v2,product_question,0.926,True,True,True,True,0.965,0.897,True,2.99,2583,146,0.0091,none
REQ-04384,2026-06-08 19:15:54,model_v2,prompt_v2,policy,0.88,True,False,True,True,0.887,0.898,True,2.49,2788,823,0.0158,none
REQ-04385,2026-06-08 19:35:14,model_v2,prompt_v2,technical_support,0.876,True,False,True,True,0.731,0.851,True,4.78,1319,821,0.0113,none
REQ-04386,2026-06-08 19:49:21,model_v2,prompt_v2,account,0.655,True,True,False,True,0.866,0.799,False,3.35,1789,774,0.0123,tool_selection_failure
REQ-04387,2026-06-08 19:55:01,model_v2,prompt_v2,policy,0.801,True,True,True,True,0.645,0.856,True,3.64,2915,783,0.0158,grounding_failure
REQ-04388,2026-06-08 19:58:20,model_v2,prompt_v2,product_question,0.79,True,False,True,True,0.775,0.717,True,2.58,1722,802,0.0124,answer_quality_failure
REQ-04389,2026-06-08 20:13:27,model_v2,prompt_v2,product_question,0.617,True,False,True,True,0.631,0.662,True,2.91,3227,103,0.0106,grounding_failure
REQ-04390,2026-06-08 20:14:14,model_v2,prompt_v2,general,0.947,True,False,True,True,0.95,0.944,True,2.47,3309,887,0.0179,none
REQ-04391,2026-06-08 20:43:18,model_v2,prompt_v2,policy,0.933,True,False,True,True,0.817,0.879,True,2.06,2348,608,0.0125,none
REQ-04392,2026-06-08 20:44:01,model_v2,prompt_v2,product_question,0.825,True,False,True,True,0.883,0.903,True,2.34,2699,598,0.0135,none
REQ-04393,2026-06-08 20:48:55,model_v2,prompt_v2,product_question,0.57,False,False,True,True,0.649,0.733,True,2.8,2923,791,0.0159,retrieval_failure
REQ-04394,2026-06-08 20:49:42,model_v2,prompt_v2,product_question,0.766,True,True,True,True,0.848,0.711,True,4.45,737,714,0.0086,answer_quality_failure
REQ-04395,2026-06-08 21:00:37,model_v2,prompt_v2,technical_support,0.824,True,True,True,True,0.668,0.809,True,4.24,2796,530,0.0132,grounding_failure
REQ-04396,2026-06-08 21:01:20,model_v2,prompt_v2,technical_support,0.61,True,False,True,True,0.682,0.683,True,3.23,2744,566,0.0133,grounding_failure
REQ-04397,2026-06-08 21:06:57,model_v2,prompt_v2,product_question,0.788,True,False,True,True,0.861,0.866,True,2.41,3353,707,0.0164,none
REQ-04398,2026-06-08 21:24:32,model_v2,prompt_v2,product_question,0.803,True,False,True,True,0.742,0.876,True,2.93,599,766,0.0087,none
REQ-04399,2026-06-08 21:30:27,model_v2,prompt_v2,technical_support,0.971,True,False,True,True,0.953,0.952,True,3.25,672,554,0.007,none
REQ-04400,2026-06-08 21:42:19,model_v2,prompt_v2,billing,0.932,True,False,True,True,0.925,0.863,True,3.28,3230,148,0.011,none
REQ-04401,2026-06-08 21:45:23,model_v2,prompt_v2,product_question,0.538,False,True,True,True,0.667,0.778,True,3.49,871,139,0.0039,retrieval_failure
REQ-04402,2026-06-08 22:09:51,model_v2,prompt_v2,product_question,0.993,True,True,True,True,0.92,0.92,True,3.78,3450,208,0.0122,none
REQ-04403,2026-06-08 22:27:05,model_v2,prompt_v2,technical_support,0.886,True,True,True,True,0.927,0.889,True,3.92,1983,285,0.0085,none
REQ-04404,2026-06-08 22:34:39,model_v2,prompt_v2,technical_support,0.751,True,True,True,True,0.812,0.716,True,4.0,968,630,0.0086,answer_quality_failure
REQ-04405,2026-06-08 23:13:46,model_v2,prompt_v2,account,0.871,True,False,True,True,0.886,0.935,True,2.36,2744,725,0.0148,none
REQ-04406,2026-06-08 23:14:55,model_v2,prompt_v2,general,0.738,True,True,True,True,0.739,0.808,True,3.31,636,264,0.0043,none
REQ-04407,2026-06-08 23:21:46,model_v2,prompt_v2,general,0.568,False,False,True,True,0.6,0.725,True,2.5,1342,362,0.0073,retrieval_failure
REQ-04408,2026-06-08 23:27:05,model_v2,prompt_v2,product_question,0.618,True,False,True,True,0.735,0.704,True,2.38,1529,883,0.0125,answer_quality_failure
REQ-04409,2026-06-08 23:32:44,model_v2,prompt_v2,technical_support,0.654,True,False,True,True,0.676,0.792,False,2.63,2754,760,0.0151,grounding_failure
REQ-04410,2026-06-08 23:37:30,model_v2,prompt_v2,policy,0.896,True,False,True,True,0.983,1.0,True,2.59,2309,197,0.0087,none
REQ-04411,2026-06-09 00:04:37,model_v2,prompt_v2,technical_support,0.55,False,False,True,True,0.8,0.6,True,5.22,676,239,0.0042,retrieval_failure
REQ-04412,2026-06-09 00:14:37,model_v2,prompt_v2,general,0.884,True,False,True,True,0.825,0.921,True,3.44,1285,764,0.0107,none
REQ-04413,2026-06-09 00:23:34,model_v2,prompt_v2,billing,0.909,True,False,True,True,0.834,0.82,True,2.5,1349,463,0.0082,none
REQ-04414,2026-06-09 00:26:15,model_v2,prompt_v2,billing,0.851,True,True,True,True,0.884,0.921,True,4.06,2185,881,0.0145,none
REQ-04415,2026-06-09 01:10:50,model_v2,prompt_v2,product_question,0.79,True,False,True,True,0.835,0.919,True,3.07,2833,190,0.0102,none
REQ-04416,2026-06-09 01:18:09,model_v2,prompt_v2,account,0.719,True,False,True,True,0.765,0.743,True,2.28,733,696,0.0085,answer_quality_failure
REQ-04417,2026-06-09 01:19:06,model_v2,prompt_v2,product_question,0.81,True,False,True,True,0.867,0.823,True,2.85,2097,209,0.0082,none
REQ-04418,2026-06-09 01:19:23,model_v2,prompt_v2,policy,0.913,True,True,True,True,0.943,0.945,True,4.23,1136,803,0.0106,none
REQ-04419,2026-06-09 01:26:39,model_v2,prompt_v2,billing,0.884,True,True,True,True,0.821,0.892,True,3.77,1899,618,0.0113,none
REQ-04420,2026-06-09 01:30:53,model_v2,prompt_v2,technical_support,0.915,True,True,False,True,0.835,0.779,True,3.27,2435,435,0.0112,tool_selection_failure
REQ-04421,2026-06-09 01:42:02,model_v2,prompt_v2,product_question,0.989,True,False,True,True,0.812,0.904,True,2.11,2027,540,0.0109,none
REQ-04422,2026-06-09 01:46:44,model_v2,prompt_v2,policy,0.791,True,False,True,True,0.696,0.773,True,3.3,1719,892,0.0132,grounding_failure
REQ-04423,2026-06-09 01:54:44,model_v2,prompt_v2,technical_support,0.671,True,True,True,True,0.669,0.745,True,3.38,1701,580,0.0103,grounding_failure
REQ-04424,2026-06-09 01:59:00,model_v2,prompt_v2,account,0.939,True,False,True,True,0.887,1.0,True,2.48,794,302,0.0051,none
REQ-04425,2026-06-09 02:05:07,model_v2,prompt_v2,product_question,0.799,True,False,True,True,0.875,0.878,True,3.59,810,563,0.0075,none
REQ-04426,2026-06-09 02:09:25,model_v2,prompt_v2,technical_support,0.682,True,False,True,True,0.787,0.729,True,2.83,962,864,0.0107,answer_quality_failure
REQ-04427,2026-06-09 02:12:59,model_v2,prompt_v2,policy,0.835,True,True,True,True,0.876,0.901,True,3.25,1252,758,0.0106,none
REQ-04428,2026-06-09 02:17:06,model_v2,prompt_v2,technical_support,0.852,True,False,True,True,0.84,0.868,True,2.89,3160,876,0.0174,none
REQ-04429,2026-06-09 02:27:06,model_v2,prompt_v2,account,0.878,True,True,True,True,1.0,1.0,True,3.96,1940,670,0.0118,none
REQ-04430,2026-06-09 02:29:51,model_v2,prompt_v2,policy,0.573,False,True,True,True,0.589,0.669,False,2.59,3337,821,0.0174,retrieval_failure
REQ-04431,2026-06-09 02:57:31,model_v2,prompt_v2,technical_support,0.831,True,True,True,True,0.823,0.852,True,3.95,2768,256,0.0106,none
REQ-04432,2026-06-09 03:00:52,model_v2,prompt_v2,billing,0.906,True,True,True,True,0.913,0.993,True,4.18,1589,565,0.0099,none
REQ-04433,2026-06-09 03:10:52,model_v2,prompt_v2,product_question,0.719,True,True,False,True,0.692,0.686,True,3.79,1036,590,0.0084,tool_selection_failure
REQ-04434,2026-06-09 03:21:05,model_v2,prompt_v2,general,0.827,True,True,True,True,0.817,0.795,True,3.13,1567,826,0.0121,none
REQ-04435,2026-06-09 03:25:55,model_v2,prompt_v2,product_question,0.903,True,True,True,True,0.786,0.909,True,4.12,724,184,0.0038,none
REQ-04436,2026-06-09 03:31:35,model_v2,prompt_v2,account,0.786,True,False,True,True,0.788,0.851,True,2.4,2164,338,0.0095,none
REQ-04437,2026-06-09 03:34:38,model_v2,prompt_v2,product_question,0.692,True,False,True,True,0.853,0.735,True,2.42,2966,589,0.0142,answer_quality_failure
REQ-04438,2026-06-09 03:49:45,model_v2,prompt_v2,account,0.739,True,False,True,True,0.792,0.701,True,4.02,3331,585,0.0153,answer_quality_failure
REQ-04439,2026-06-09 03:56:49,model_v2,prompt_v2,technical_support,0.77,True,True,True,True,0.935,0.889,True,2.95,1905,302,0.0084,none
REQ-04440,2026-06-09 04:01:46,model_v2,prompt_v2,technical_support,0.709,True,True,True,True,0.86,0.843,True,2.96,2952,703,0.0152,none
REQ-04441,2026-06-09 04:10:51,model_v2,prompt_v2,account,0.956,True,False,True,True,0.818,0.957,True,3.29,2027,183,0.0077,none
REQ-04442,2026-06-09 04:27:56,model_v2,prompt_v2,technical_support,0.914,True,True,False,True,0.813,0.915,True,2.67,3406,643,0.016,tool_selection_failure
REQ-04443,2026-06-09 04:38:38,model_v2,prompt_v2,general,0.877,True,False,True,True,0.971,0.933,True,2.52,3469,507,0.015,none
REQ-04444,2026-06-09 04:55:02,model_v2,prompt_v2,account,0.84,True,False,True,True,0.839,0.868,True,2.56,1607,588,0.0101,none
REQ-04445,2026-06-09 05:41:15,model_v2,prompt_v2,policy,0.646,True,True,True,True,0.617,0.778,True,3.68,772,622,0.0079,grounding_failure
REQ-04446,2026-06-09 05:53:46,model_v2,prompt_v2,product_question,0.744,True,True,True,True,0.851,0.844,True,4.11,2919,454,0.0128,none
REQ-04447,2026-06-09 05:57:44,model_v2,prompt_v2,technical_support,0.456,False,False,True,True,0.704,0.582,False,2.75,1933,834,0.0133,retrieval_failure
REQ-04448,2026-06-09 06:00:56,model_v2,prompt_v2,billing,0.689,True,False,True,True,0.852,0.827,True,2.81,1847,511,0.0101,none
REQ-04449,2026-06-09 06:03:55,model_v2,prompt_v2,account,0.687,True,False,True,True,0.781,0.834,True,2.25,1505,140,0.0058,none
REQ-04450,2026-06-09 06:06:36,model_v2,prompt_v2,billing,0.912,True,True,True,True,0.976,0.89,True,2.74,943,874,0.0107,none
REQ-04451,2026-06-09 06:08:29,model_v2,prompt_v2,product_question,0.774,True,False,True,True,0.84,0.951,True,2.67,3045,620,0.0147,none
REQ-04452,2026-06-09 06:20:06,model_v2,prompt_v2,general,0.877,True,False,True,True,0.803,0.866,True,2.41,2278,307,0.0096,none
REQ-04453,2026-06-09 06:26:10,model_v2,prompt_v2,general,0.707,True,False,True,True,0.838,0.882,True,2.66,964,650,0.0087,none
REQ-04454,2026-06-09 06:27:06,model_v2,prompt_v2,billing,0.815,True,False,True,True,0.815,0.801,True,3.07,3380,239,0.0123,none
REQ-04455,2026-06-09 07:41:37,model_v2,prompt_v2,account,0.715,True,False,True,True,0.894,0.885,True,2.28,3362,556,0.0151,none
REQ-04456,2026-06-09 07:54:02,model_v2,prompt_v2,billing,0.784,True,True,True,True,0.785,0.921,True,4.81,2949,252,0.0111,none
REQ-04457,2026-06-09 08:20:20,model_v2,prompt_v2,general,0.842,True,True,True,True,0.831,0.828,False,3.47,3312,515,0.0146,none
REQ-04458,2026-06-09 08:25:45,model_v2,prompt_v2,account,0.967,True,False,True,True,0.853,0.956,True,2.71,860,177,0.0042,none
REQ-04459,2026-06-09 08:46:58,model_v2,prompt_v2,account,0.913,True,False,True,True,0.944,0.923,False,3.01,1582,107,0.0057,none
REQ-04460,2026-06-09 08:56:39,model_v2,prompt_v2,product_question,0.941,True,False,True,False,1.0,0.902,False,2.52,2873,711,0.015,invalid_structured_output
REQ-04461,2026-06-09 09:14:20,model_v2,prompt_v2,technical_support,0.834,True,False,True,True,0.899,0.897,True,2.51,765,731,0.0089,none
REQ-04462,2026-06-09 09:18:47,model_v2,prompt_v2,account,0.894,True,False,True,True,0.887,0.895,True,2.14,729,603,0.0076,none
REQ-04463,2026-06-09 09:24:26,model_v2,prompt_v2,product_question,0.705,True,True,True,False,0.727,0.773,True,2.65,2982,547,0.0139,invalid_structured_output
REQ-04464,2026-06-09 09:30:47,model_v2,prompt_v2,billing,0.904,True,False,True,True,0.842,0.837,True,2.75,1136,142,0.0047,none
REQ-04465,2026-06-09 09:33:30,model_v2,prompt_v2,billing,0.816,True,False,True,True,0.916,0.938,True,2.19,1049,448,0.0072,none
REQ-04466,2026-06-09 09:45:25,model_v2,prompt_v2,billing,0.872,True,False,True,True,0.823,0.863,True,3.26,2166,669,0.0125,none
REQ-04467,2026-06-09 09:55:51,model_v2,prompt_v2,technical_support,0.814,True,False,True,True,0.683,0.809,False,2.67,3012,633,0.0147,grounding_failure
REQ-04468,2026-06-09 10:37:41,model_v2,prompt_v2,general,0.834,True,False,True,True,1.0,0.853,True,2.53,2475,272,0.0099,none
REQ-04469,2026-06-09 10:56:24,model_v2,prompt_v2,technical_support,0.742,True,False,True,True,0.803,0.889,True,2.47,3328,664,0.016,none
REQ-04470,2026-06-09 11:07:57,model_v2,prompt_v2,policy,0.763,True,True,True,True,0.77,0.747,True,3.21,955,567,0.008,answer_quality_failure
REQ-04471,2026-06-09 11:30:01,model_v2,prompt_v2,technical_support,0.736,True,False,True,True,0.732,0.708,True,3.09,1985,232,0.008,answer_quality_failure
REQ-04472,2026-06-09 11:46:51,model_v2,prompt_v2,product_question,0.838,True,True,True,True,0.883,0.896,True,4.18,2878,104,0.0096,none
REQ-04473,2026-06-09 11:51:02,model_v2,prompt_v2,general,0.83,True,True,True,True,0.759,0.824,False,3.74,823,790,0.0096,none
REQ-04474,2026-06-09 11:51:23,model_v2,prompt_v2,technical_support,0.922,True,True,True,True,0.856,0.957,True,3.94,1855,214,0.0075,none
REQ-04475,2026-06-09 11:54:54,model_v2,prompt_v2,general,0.589,False,True,False,True,0.714,0.777,True,3.44,2211,342,0.0097,retrieval_failure
REQ-04476,2026-06-09 12:15:43,model_v2,prompt_v2,product_question,0.94,True,False,True,True,0.85,1.0,True,2.22,1012,870,0.0109,none
REQ-04477,2026-06-09 12:40:51,model_v2,prompt_v2,policy,0.472,False,False,True,True,0.525,0.691,True,3.84,1747,535,0.0101,retrieval_failure
REQ-04478,2026-06-09 13:01:11,model_v2,prompt_v2,account,0.589,False,False,True,True,0.646,0.662,True,2.17,1032,251,0.0054,retrieval_failure
REQ-04479,2026-06-09 13:09:58,model_v2,prompt_v2,product_question,0.482,False,True,True,True,0.594,0.718,True,2.65,2127,895,0.0144,retrieval_failure
REQ-04480,2026-06-09 13:12:13,model_v2,prompt_v2,technical_support,0.874,True,True,True,True,0.852,0.869,True,3.23,1996,859,0.0137,none
REQ-04481,2026-06-09 13:21:31,model_v2,prompt_v2,general,0.425,False,False,True,True,0.558,0.552,False,3.12,2050,135,0.0074,retrieval_failure
REQ-04482,2026-06-09 13:23:44,model_v2,prompt_v2,general,0.708,True,True,True,True,0.78,0.836,True,3.62,1933,364,0.0091,none
REQ-04483,2026-06-09 13:51:13,model_v2,prompt_v2,technical_support,0.862,True,True,True,True,0.812,0.855,True,4.98,2655,325,0.0109,none
REQ-04484,2026-06-09 14:10:09,model_v2,prompt_v2,general,0.908,True,True,True,True,0.911,0.917,True,4.47,1266,455,0.0079,none
REQ-04485,2026-06-09 14:23:13,model_v2,prompt_v2,general,0.651,True,True,True,True,0.682,0.794,True,3.41,1197,637,0.0093,grounding_failure
REQ-04486,2026-06-09 14:28:27,model_v2,prompt_v2,product_question,0.967,True,False,True,True,0.921,1.0,True,2.55,578,791,0.0089,none
REQ-04487,2026-06-09 14:33:15,model_v2,prompt_v2,billing,0.727,True,True,False,True,0.728,0.731,True,3.96,3058,639,0.0149,tool_selection_failure
REQ-04488,2026-06-09 14:55:04,model_v2,prompt_v2,billing,0.542,False,False,True,True,0.526,0.673,True,3.62,1805,371,0.0088,retrieval_failure
REQ-04489,2026-06-09 15:04:05,model_v2,prompt_v2,billing,0.861,True,False,True,True,0.881,0.953,False,2.3,1286,157,0.0053,none
REQ-04490,2026-06-09 15:05:13,model_v2,prompt_v2,billing,0.901,True,False,True,True,0.96,0.892,False,3.5,3277,820,0.0172,none
REQ-04491,2026-06-09 15:31:47,model_v2,prompt_v2,general,0.763,True,False,True,True,0.814,0.741,True,2.56,3353,737,0.0167,answer_quality_failure
REQ-04492,2026-06-09 15:34:59,model_v2,prompt_v2,account,0.682,True,False,True,True,0.657,0.732,True,2.74,2619,484,0.0122,grounding_failure
REQ-04493,2026-06-09 15:59:18,model_v2,prompt_v2,product_question,0.84,True,False,True,True,0.753,0.837,True,3.49,2062,490,0.0106,none
REQ-04494,2026-06-09 16:04:51,model_v2,prompt_v2,product_question,0.936,True,True,False,True,0.968,0.895,True,3.01,2090,396,0.0098,tool_selection_failure
REQ-04495,2026-06-09 16:05:05,model_v2,prompt_v2,product_question,0.812,True,False,True,True,0.857,1.0,True,3.62,2306,349,0.0101,none
REQ-04496,2026-06-09 16:08:46,model_v2,prompt_v2,account,0.855,True,True,False,True,0.867,0.798,True,3.51,1832,614,0.011,tool_selection_failure
REQ-04497,2026-06-09 16:35:23,model_v2,prompt_v2,product_question,0.901,True,False,True,True,0.946,0.922,True,2.82,1395,357,0.0074,none
REQ-04498,2026-06-09 16:43:25,model_v2,prompt_v2,product_question,0.87,True,False,True,True,0.913,0.858,True,2.24,1636,421,0.0087,none
REQ-04499,2026-06-09 16:47:10,model_v2,prompt_v2,product_question,0.772,True,True,True,True,0.811,0.854,True,3.7,2001,718,0.0125,none
REQ-04500,2026-06-09 16:48:42,model_v2,prompt_v2,account,0.849,True,False,True,True,0.949,0.941,True,3.56,1922,154,0.0072,none
REQ-04501,2026-06-09 16:59:23,model_v2,prompt_v2,product_question,0.775,True,True,True,True,0.924,0.914,True,3.66,3322,517,0.0146,none
REQ-04502,2026-06-09 17:11:24,model_v2,prompt_v2,billing,0.903,True,False,True,True,0.977,0.956,True,2.21,2941,877,0.0167,none
